肉餅哥小炒料理 Meat Pie Gor,311,荃灣聯仁街28號康睦庭園地下3號舖,$50以下,粵菜 (廣東),中菜館,(448 食評),13986,最優秀荃灣/葵青開飯熱店
甜CC 甜品店 Sweet Memory (已搬遷),5.0,粉嶺聯和墟和豐街8號和豐閣地下5A舖,$50以下,港式,甜品/糖水,(7 食評),19,
千燒居 On Fire (已搬遷),,粉嶺和泰街39號地舖,$50以下,港式,三文治,(4 食評),29,
品記麵食 Up To You (已搬遷),,粉嶺聯和墟和隆街40號寶昌樓地下B舖,$50以下,港式,粉麵/米線,,5,
湘川滬 China Land Restaurant,44.0,粉嶺新運路33號粉嶺中心1樓212A號舖,$101-200,川菜 (四川),滬菜 (上海),(57 食評),533,
山東餃子店 Shangdong Dumpling House,13.0,粉嶺聯和墟聯盛街2-4號友興樓地下B號舖,$50以下,鲁菜 (山東),雲吞/餃子,(19 食評),561,
海王漁港,3.0,粉嶺馬適路3號綠悠軒商場地下,$51-100,粵菜 (廣東),點心,(9 食評),236,
福滿庭酒家,6.0,粉嶺百和路88號花都廣場地下73-88號舖,$51-100,粵菜 (廣東),點心,(17 食評),119,
松記士多-海鮮及私房菜,10.0,粉嶺沙頭角谷埔村,$101-200,客家菜,海鮮,(15 食評),630,
滇川雲南小鍋米線,10.0,粉嶺聯和墟聯興街23號地下,$50以下,滇菜 (雲南),粉麵/米線,(26 食評),194,
滬江軒飯店 Wu Kong Hin Shanghai Restaurant,5.0,粉嶺百和路88號花都廣場地下A34號舖,$51-100,滬菜 (上海),雲吞/餃子,(18 食評),124,
雅景餐廳 Ah Keng Restaurant,8.0,粉嶺粉嶺中心地下19A-B舖,$50以下,粵菜 (廣東),茶餐廳/冰室,(17 食評),125,
森港客家菜,5.0,粉嶺聯和墟街市熟食中心2樓6號舖,$51-100,客家菜,中菜館,(9 食評),112,
蓬瀛仙館齋廚 Fung Ying Seen Koon Vegetarian Kitchen,30.0,粉嶺百和路66號,$50以下,粵菜 (廣東),素食,(53 食評),529,
譚仔雲南米線,2.0,粉嶺粉嶺車站路18號粉嶺名都商場2樓65-69號舖,$50以下,滇菜 (雲南),粉麵/米線,(9 食評),170,
稻香 Tao Heung,16.0,粉嶺一鳴路15號碧湖花園商場地下13號舖,$101-200,粵菜 (廣東),火鍋,(48 食評),239,
九玖川粵小廚,4.0,粉嶺聯和墟聯發街26號地舖,$51-100,粵菜 (廣東),川菜 (四川),(9 食評),174,
明星皇宮 Star Palace,3.0,粉嶺新運路38號祥華邨祥華商場地下G01C及G11號舖,$101-200,粵菜 (廣東),點心,(7 食評),80,
雲南記,3.0,粉嶺聯和墟聯興街11-15號地舖,$50以下,滇菜 (雲南),粉麵/米線,(12 食評),661,
上海飽點,4.0,粉嶺聯和墟聯昌街2號A錦福大廈地下,$50以下,滬菜 (上海),中式包點,(6 食評),86,
有記,4.0,粉嶺荔枝窩村慶春約七村廣場,$50以下,客家菜,客家菜,(8 食評),83,
好日子皇宴 Haorizi Palace Banquet,3.0,粉嶺新運路33號粉嶺中心第二期商場1樓260-266&276-290號舖,$101-200,粵菜 (廣東),酒樓,(11 食評),275,
客家好廚,2.0,粉嶺一鳴路23號牽晴間購物廣場G8-G10號舖,$101-200,粵菜 (廣東),酒樓,(9 食評),77,
金翠園小廚潮洲打冷,3.0,粉嶺聯和墟聯安街25號地下,$101-200,中菜館,潮州菜,(6 食評),115,
權記燒臘(總店),3.0,粉嶺和滿街9號聯和墟新街市1樓1號舖,$50以下,粵菜 (廣東),燒臘,(3 食評),42,
生記茶餐廳 Sun Kee Restaurant,4.0,粉嶺聯和墟和隆街21號,$50以下,潮州菜,粉麵/米線,(9 食評),39,
潮州王牛什粉麵 Chui Chow Wong Noodle,8.0,粉嶺沙頭角道龍躍頭段75號,$50以下,潮州菜,粉麵/米線,(14 食評),43,
金港海鮮酒家 Golden Harbour Seafood Restaurant,,粉嶺一嗚路23號牽晴間購物廣場1樓105號鋪,$101-200,粵菜 (廣東),點心,(23 食評),139,
合益蜂場 Hap Yick,6.0,粉嶺沙頭角三椏村老圍,$51-100,客家菜,客家菜,(7 食評),299,
鴻福堂 Hung Fook Tong,3.0,粉嶺港鐵粉嶺站4號舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,(3 食評),10,
狀元橋,1.0,粉嶺聯和墟聯興街21號地舖,$50以下,滇菜 (雲南),粉麵/米線,(8 食評),50,
潮汕美食,1.0,粉嶺華明路21號華明商場地下G06號舖,$50以下,潮州菜,潮州菜,(2 食評),17,
麻辣串串香,,粉嶺聯和墟聯安街1-7號富好閣地下B舖,$51-100,川菜 (四川),粉麵/米線,(9 食評),224,
金閣海鮮火鍋,1.0,粉嶺新運路38號祥華邨祥華商場3樓L305號舖,$101-200,粵菜 (廣東),火鍋,(1 食評),37,
聚興樓 Tsui Hing Lau,2.0,粉嶺華明邨街市地下19號舖,$50以下,外賣店,粵菜 (廣東),(2 食評),47,
樂斯餐廳潮州粉麵專家 Lok See Noodle Restaurant,2.0,粉嶺聯和墟和豐街9號,$50以下,潮州菜,粉麵/米線,(7 食評),25,
狂潮美食坊,2.0,粉嶺聯和墟聯盛街28號地舖,$50以下,粵菜 (廣東),茶餐廳/冰室,(2 食評),26,
瓏門小廚,,粉嶺聯和墟聯昌街地下11號鋪,$50以下,粵菜 (廣東),滬菜 (上海),(3 食評),47,
玖月鍋貼大王,1.0,粉嶺聯和墟和泰街39號地舖,$50以下,滬菜 (上海),粉麵/米線,(5 食評),20,
山寨風小食亭 Cottage F,1.0,粉嶺百和路88號花都廣場地下85B號舖,$51-100,粵菜 (廣東),串燒,(1 食評),23,
盈佳茶座,1.0,粉嶺沙頭角凰坑村村口,$51-100,客家菜,大牌檔,(1 食評),8,
華洲涼茶,1.0,粉嶺聯和墟聯安街53號地下B舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,(2 食評),6,
海聯皇宮大酒家 Hoi Luen Palace Restaurant,5.0,粉嶺海聯廣場101-105號舖,$51-100,粵菜 (廣東),點心,(12 食評),77,
富都燒臘家 Foo Dao Roasted Meat House,3.0,粉嶺花都廣場地下13號,$50以下,外賣店,粵菜 (廣東),(3 食評),15,
新蘭芳茶樓,1.0,粉嶺沙頭角公路馬尾下段,$50以下,粵菜 (廣東),點心,(1 食評),21,
仁和堂龜苓膏專門店,,粉嶺新運路38號祥華邨祥華商場3樓L314舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,(1 食評),4,
潮興潮州粉麵,3.0,粉嶺聯和墟聯安街市政大廈2樓熟食中心,$50以下,潮州菜,粉麵/米線,(7 食評),13,
滿記粉麵甜品 Moon Kee,,粉嶺聯和墟和豐街2號,$50以下,粵菜 (廣東),粉麵/米線,(13 食評),18,
巴辣仔烤魚雞煲 BLZ Restaurant,1.0,粉嶺聯昌街20號聯昌大樓地舖,$101-200,川菜 (四川),火鍋,(1 食評),24,
海天堂 Hoi Tin Tong,,粉嶺聯和墟和豐街35號,$50以下,粵菜 (廣東),涼茶/龜苓膏,(1 食評),6,
廣記粥店 Kwong Kee Congee Shop,12.0,粉嶺聯和墟聯安街市政大廈2樓熟食中心13號舖,$50以下,粵菜 (廣東),粥品,(27 食評),72,
鴻仔雲南米線,2.0,粉嶺百和路88號花都廣場地下A26及118號舖,$50以下,滇菜 (雲南),粉麵/米線,(4 食評),7,
歇腳亭 Sharetea,,粉嶺華心邨華心商場R115號舖,$50以下,台灣菜,台式飲品,,25,
聚興樓 Tsui Hing Lau,,粉嶺嘉福邨嘉福商場地下7號舖,$50以下,粵菜 (廣東),小食店,,13,
錦龍飯堂,,粉嶺龍躍頭文物徑,$50以下,粵菜 (廣東),茶餐廳/冰室,,4,
一品雲南米線,4.0,粉嶺華明路21號華明商場地下G09號舖,$50以下,滇菜 (雲南),粉麵/米線,(6 食評),19,
九記大排檔 Kau Kee Restaurant,,粉嶺聯和墟街市2樓熟食中心12號舖,$50以下,粵菜 (廣東),熟食中心,(1 食評),14,
台茶店 Forever Tea,,粉嶺聯和墟聯興街3A號舖,$50以下,台灣菜,台式飲品,,9,
大廚大排檔 TAI CHU RESTAURANT,,粉嶺聯和墟聯安街市政大廈2樓熟食中心22號舖,$51-100,粵菜 (廣東),大牌檔,,11,
金熙海山酒樓,,粉嶺沙頭角車坪街9號,$50以下,粵菜 (廣東),點心,,11,
好運燒臘餐廳,,粉嶺聯和墟聯安街45-49號寶昌大廈地下1號舖,$50以下,粵菜 (廣東),燒臘,(2 食評),17,
順興盆菜 Shun Hing Poon Choi (非門市),,,$51-100,粵菜 (廣東),粵菜 (廣東),,6,
瓏門小廚 (已搬遷),6.0,粉嶺和隆街40-42C地下,$50以下,粵菜 (廣東),滬菜 (上海),(14 食評),207,
台茶店 Forever Tea (已搬遷),1.0,粉嶺聯和墟和豐街8號和豐閣5A號舖,$50以下,台灣菜,台式飲品,(5 食評),41,
三哥廚房 (已搬遷),,粉嶺聯和墟和隆街34/30C號,$50以下,滬菜 (上海),粉麵/米線,(7 食評),15,
山東餃子店 Shangdong Dumpling House (已搬遷),33.0,粉嶺聯和墟和泰街55號泰昌樓地下B號舖,$50以下,鲁菜 (山東),雲吞/餃子,(56 食評),55,
新明苑宴會廳 Sun Ming Yuen Banquet Hall (已搬遷),2.0,"粉嶺新運路33號粉嶺中心1樓208-210, 265-266及288號舖",$51-100,粵菜 (廣東),點心,(2 食評),17,
九玖川粵小廚,4.0,粉嶺聯和墟聯發街26號地舖,$51-100,粵菜 (廣東),中菜館,(9 食評),174,
瓏門小廚,,粉嶺聯和墟聯昌街地下11號鋪,$50以下,粵菜 (廣東),粉麵/米線,(3 食評),47,
瓏門小廚 (已搬遷),6.0,粉嶺和隆街40-42C地下,$50以下,粵菜 (廣東),粉麵/米線,(14 食評),207,
爵士拉麵 Jazz Ramen,84.0,粉嶺聯和墟聯昌街2號A錦福大廈地下6號舖,$51-100,日本菜,拉麵,(162 食評),1420,
定食8 Teishoku 8,8.0,粉嶺新運路38號祥華邨祥華商場3樓L304舖,$51-100,日本菜,壽司/刺身,(19 食評),242,
爭鮮迴轉壽司 Sushi Express,4.0,粉嶺粉嶺中心J座101號地舖,$51-100,日本菜,壽司/刺身,(16 食評),101,
御前磯燒,4.0,粉嶺華明路21號華明商場地下G20-G21號舖,$51-100,日本菜,拉麵,(8 食評),92,
小豆島日本料理,2.0,粉嶺華明路21號華明商場地下G05號舖,$51-100,日本菜,壽司/刺身,(15 食評),131,
吉野家 Yoshinoya,21.0,粉嶺粉嶺車站路18號粉嶺名都商場2樓20-21號舖,$51-100,日本菜,快餐店,(43 食評),82,
東京拉麵 Tokyo Ramen,24.0,粉嶺聯和墟和隆街13號B地下,$51-100,日本菜,拉麵,(34 食評),187,
山崎麵飽 Yamazaki Bakery,4.0,粉嶺粉嶺車站路18號粉嶺名都商場2樓41號舖,$50以下,日本菜,麵包店,(5 食評),19,
皇之家好食料理 Osama Tony,5.0,粉嶺雍盛苑雍盛商場地下6號舖,$50以下,日本菜,壽司/刺身,(7 食評),65,
山崎麵飽 Yamazaki Bakery,1.0,粉嶺和滿街8號帝庭軒購物商場1樓31B號舖,$50以下,日本菜,麵包店,(1 食評),5,
藤津日本料理,2.0,粉嶺百和路88號花都廣場地下55號舖,$51-100,日本菜,拉麵,(8 食評),45,
銀咖哩 Gin Curry,5.0,粉嶺百和路88號花都廣場地下A66-67及127-128號舖,$50以下,日本菜,咖喱,(13 食評),77,
卷之卷,,粉嶺和睦路9號海聯廣場地下51F B舖,$50以下,日本菜,壽司/刺身,(2 食評),33,
鮮味 Food Taste,,粉嶺聯和墟和滿街9號聯和墟街市地下M31-32號舖,$51-100,日本菜,燒烤,,30,
水戶日本料理 Mito Japanese Restaurant,8.0,粉嶺新運路33號粉嶺中心C座地下1C-1D號舖,$201-400,日本菜,拉麵,(14 食評),86,
簡品堂 Fresh Fresh,,粉嶺一鳴路15號碧湖花園地下高層30A號舗,$50以下,日本菜,麵包店,(1 食評),15,
嚐味 Gusto,4.0,粉嶺華明路21號華明商場地下G04號舖,$50以下,新加坡菜,粉麵/米線,(11 食評),61,
金龍越南餐廳,3.0,粉嶺牽晴間廣場地下4號,$50以下,越南菜,茶餐廳/冰室,(9 食評),34,
越瀧棧越南菜館,,粉嶺聯和墟聯和路3號富貴樓地舖,$50以下,越南菜,茶餐廳/冰室,(5 食評),56,
爭鮮外帶壽司 Sushi Take Out,6.0,粉嶺港鐵粉嶺站3號舖,$50以下,日本菜,壽司/刺身,(18 食評),60,
What The Food Cafe,177.0,粉嶺業豐街13號多利工業大廈1樓F室,$51-100,西式,甜品/糖水,(236 食評),6415,
咖啡灣 Cafe Swan,12.0,粉嶺新運路33號粉嶺中心2樓219-221號舖,$51-100,西式,麵包店,(23 食評),249,
CookHouse,20.0,粉嶺聯和墟聯和道9號地舖,$101-200,西式,多國菜,(35 食評),1132,
東海堂 Arome Bakery,20.0,粉嶺港鐵粉嶺站12號店,$50以下,西式,麵包店,(31 食評),45,
La Kaffa,3.0,粉嶺一嗚路23號牽晴間購物廣場地下G30號舖,$51-100,西式,薄餅,(15 食評),350,
威斯餐廳 Le fontaine,39.0,粉嶺粉嶺中心一期地下20號舖,$101-200,西式,西餐廳,(98 食評),419,惠顧滿港幣200元可享95折（星期一至四）
AM kitchen,5.0,粉嶺聯和墟和豐街56號地下,$50以下,西式,薄餅,(17 食評),112,
麥當勞 McDonald's,8.0,粉嶺粉嶺車站路18號粉嶺名都商場2樓22號舖,$50以下,美國菜,漢堡包,(18 食評),59,
McCafe,3.0,粉嶺粉嶺車站路18號粉嶺名都商場2樓22號舖,$50以下,美國菜,麵包店,(5 食評),15,
星巴克咖啡 Starbucks Coffee,1.0,粉嶺新運路33號粉嶺中心2樓219號舖,$50以下,美國菜,沙律,(1 食評),21,
Onda Pastry Express (非門市),2.0,,$401-800,西式,西式糕點,(2 食評),26,
麥當勞 McDonald's,6.0,粉嶺百和路88號花都廣場地下91A及93-95號舖,$50以下,美國菜,漢堡包,(12 食評),21,
肯德基家鄉雞 Kentucky Fried Chicken,15.0,粉嶺粉嶺車站路18號粉嶺名都商場2樓27A號舖,$50以下,美國菜,快餐店,(42 食評),54,
麥當勞 McDonald's,5.0,粉嶺聯和墟和睦路9號海聯廣場地下2A-2B號舖,$50以下,美國菜,漢堡包,(14 食評),22,
大班麵包西餅 Taipan Bread & Cakes,,粉嶺粉嶺車站路18號粉嶺名都商場2樓3號舖,$50以下,西式,麵包店,(2 食評),12,1磅裝或以上蛋糕8折
麥當勞 McDonald's,,粉嶺一鳴路15號碧湖花園商場UG樓34B號舖,$50以下,美國菜,漢堡包,(6 食評),10,
大班麵包西餅 Taipan Bread & Cakes,,粉嶺嘉福村嘉福商場1號地下,$50以下,西式,麵包店,(1 食評),8,1磅裝或以上蛋糕8折
餓狼來了,,粉嶺聯捷街1號榮福中心31號地鋪,$50以下,西式,All Day Breakfast,,24,
McCafe,,粉嶺一鳴路15號碧湖花園商場UG樓34B號舖,$50以下,美國菜,漢堡包,,1,
吉卜力葡萄酒 Cubic Wine,,粉嶺粉嶺車站路18號粉嶺名都商場2樓66A號舖,$51-100,西式,酒,,8,
太平洋酒吧 Bar Pacific,,粉嶺聯和墟聯興街33號地下,$101-200,多國菜,酒吧,,22,
珍苑麵家,27.0,上水馬會道148號B舖,$50以下,港式,粉麵/米線,(38 食評),664,
三和火鍋雞煲,32.0,上水石湖墟新街市二樓CF23號舖,$101-200,港式,火鍋,(40 食評),1309,
鴻淘士多‧羅太豆花,23.0,上水上水河上鄉快景路,$50以下,港式,粉麵/米線,(31 食評),800,
榮昌茶座 Lotus Cafe,53.0,上水粉錦公路蓮塘尾村1號（近哥爾夫球場）,$50以下,港式,粉麵/米線,(82 食評),2457,
港味 V·Taste,12.0,上水智昌路3號上水中心2樓2228號舖,$51-100,港式,粵菜 (廣東),(27 食評),386,
明記腸粉,40.0,上水新康街11號地下,$50以下,港式,小食店,(63 食評),863,
永發茶餐廳 Wing Fat Restaurant,19.0,上水馬會道160號地下,$50以下,港式,火鍋,(29 食評),754,
鳳鳴居 FENG MING HOUSE,12.0,上水馬會道154號地下,$51-100,車仔麵,港式,(24 食評),576,
杜記茶餐廳 To Kee Coffee Shop,12.0,上水新健街15號地下,$50以下,港式,中菜館,(13 食評),820,
艾粒是叻 I Love Snacks,9.0,上水馬會道184號後座地下B號舖,$50以下,港式,小食店,(12 食評),469,
東莞佬粥店,55.0,上水石湖墟市政大廈2樓9號舖,$50以下,港式,粥品,(77 食評),806,
九里香茶餐廳 Kau Li Heung Restaurant,20.0,上水新成路89號地下,$50以下,港式,茶餐廳/冰室,(30 食評),442,
強記大排檔,29.0,上水石湖墟市政大廈2樓,$51-100,港式,大牌檔,(44 食評),349,
纜車餐廳 Cable Car Restaurant,25.0,上水彩園邨彩園廣場3樓,$50以下,港式,港式,(59 食評),360,
豆美味豆花團,10.0,上水河上鄉1049地段地下,$50以下,港式,甜品/糖水,(16 食評),543,
亞來麵檔 Ah Loy Noodles,7.0,上水新成路91號地下,$50以下,車仔麵,港式,(10 食評),126,
林德記麵食,27.0,上水石湖墟市政大廈2樓2號舖,$50以下,港式,粉麵/米線,(39 食評),364,
成記麵家,15.0,上水龍豐花園10號地下,$50以下,車仔麵,港式,(22 食評),248,
高佬明食店 Ko Lo Ming Food Shop,22.0,上水新成路123號,$50以下,港式,雞煲,(30 食評),226,
樂樂冰室,18.0,上水新祥街23號地下,$50以下,港式,茶餐廳/冰室,(35 食評),409,
明記 Ming Kee,7.0,上水石湖墟市政大廈2樓10號舖,$50以下,港式,粉麵/米線,(12 食評),173,
采華茶餐廳,5.0,上水馬會道172號地下,$50以下,港式,麵包店,(10 食評),63,
聖安娜餅屋 Saint Honore Cake Shop,5.0,上水龍琛路39號上水廣場4樓432B號舖,$50以下,港式,麵包店,(10 食評),23,
潮食,4.0,上水智昌路8號順欣花園地下3D號舖,$50以下,港式,小食店,(6 食評),234,
輕鬆美食,10.0,上水智昌路順欣花園一座8號地下,$50以下,港式,港式,(14 食評),173,
殿糖級,13.0,上水新成路125號地下,$50以下,港式,甜品/糖水,(29 食評),285,
騏隆,4.0,上水智昌路13號石湖墟街市2樓熟食中心22號舖,$50以下,港式,茶餐廳/冰室,(5 食評),64,
英記食店 Ying Kee Restaurant,14.0,上水新勤街12號地下,$50以下,港式,茶餐廳/冰室,(15 食評),216,
新一天餐廳 A New Day,3.0,上水馬會道178號地下,$101-200,港式,火鍋,(8 食評),73,
百份百餐廳 Cafe 100%,6.0,上水天平路48號天平商場地下124-126地舖,$50以下,港式,咖喱,(22 食評),81,
美心香港地 Maxim's Hong Kong Day,12.0,上水龍琛路39號上水廣場5樓502號舖,$50以下,港式,茶餐廳/冰室,(34 食評),223,
芯怡美食館,,上水新豐路104號地下B舖,$50以下,港式,茶餐廳/冰室,(19 食評),42,
成記麵家,19.0,上水新祥街13號地下,$50以下,車仔麵,港式,(30 食評),331,
盈昌燒臘飯店,3.0,上水石湖墟新成路88號海禧華庭地下40號舖,$50以下,港式,燒臘,(8 食評),41,
點盅皇,2.0,上水鳳南路9號翠麗花園商場地下2號舖,$50以下,港式,點心,(5 食評),26,
周太太,3.0,上水智昌路13號石湖墟熟食中心2字樓CF15舖,$50以下,港式,茶餐廳/冰室,(5 食評),19,
阿Be茶記,2.0,上水新祥街2號地下A號舖,$50以下,港式,茶餐廳/冰室,(2 食評),31,
大快活 Fairwood,6.0,上水天平村熟食中心 1-6 號舖位,$50以下,港式,快餐店,(19 食評),36,
城記飯店,10.0,上水石湖墟市政大廈2樓18號舖,$50以下,港式,大牌檔,(21 食評),82,
A100餐廳 A 100 Restaurant,7.0,上水新發街34號地下,$50以下,港式,拉麵,(16 食評),58,
新天地餐廳,4.0,上水馬會道164號,$50以下,港式,茶餐廳/冰室,(14 食評),31,
燒皇燒烤雞煲專門店,2.0,上水符興街3號地舖,$101-200,港式,雞煲,(4 食評),216,
陳記香港仔魚蛋粉,2.0,上水新勤街27-35號新寶大廈地下B號舖,$50以下,港式,粉麵/米線,(3 食評),22,
茶屋,2.0,上水符興街25號地舖,$50以下,港式,茶餐廳/冰室,(3 食評),28,
大和粉麵,5.0,上水彩園邨彩珠樓地下119號舖,$50以下,車仔麵,港式,(5 食評),37,
大利茶餐廳 Tai Lee Restaurant,11.0,上水符興街23號地下,$50以下,港式,茶餐廳/冰室,(18 食評),92,
福利冰室,4.0,上水古洞道古洞街市1樓L2室,$50以下,港式,粉麵/米線,(6 食評),43,
德興茶餐廳,4.0,上水名都商場2樓26-28號舖,$50以下,港式,茶餐廳/冰室,(17 食評),57,
囍記美食,1.0,上水新康街13號B地下,$50以下,港式,粉麵/米線,(2 食評),8,
發記,2.0,上水石湖墟市政大廈2樓,$50以下,港式,粉麵/米線,(4 食評),25,
榮發粥麵小菜王,2.0,上水龍琛路36號地下,$50以下,港式,粉麵/米線,(2 食評),33,
彩虹甜品屋 Rainbow Dessert,1.0,上水智昌路3號上水中心2樓2230號舖,$50以下,港式,甜品/糖水,(2 食評),82,
味軒,5.0,上水龍珠路33號龍豐花園商場2樓15號,$51-100,港式,港式,(10 食評),61,
四方果甜品屋,1.0,上水智昌路8號順欣花園地下5D號舖,$50以下,港式,甜品/糖水,(1 食評),31,
明記士多,,上水龍琛路33號龍豐花園商場地下,$50以下,港式,甜品/糖水,(2 食評),17,
梧桐河燒烤場,1.0,上水馬適路38號皇府山地舖,$101-200,港式,燒烤場,(4 食評),40,
靠得住粥麵小館 Trusty Congee King,7.0,上水智昌路3號上水中心購物商場2樓2038號,$51-100,港式,粉麵/米線,(33 食評),170,
榮發茶餐廳,4.0,上水龍琛路38號地下,$50以下,港式,茶餐廳/冰室,(13 食評),60,
新記,3.0,上水石湖墟市政大廈熟食中心2樓,$51-100,港式,燒臘,(3 食評),39,
興記麵食,4.0,上水石湖墟市政大廈2樓23號舖,$50以下,港式,粉麵/米線,(8 食評),11,
芯怡美食館,1.0,上水新祥街9號地下,$50以下,港式,茶餐廳/冰室,(2 食評),16,
何俊記,4.0,上水石湖墟市政大廈2樓18號舖,$51-100,港式,燒臘,(15 食評),82,
